timestamp,dr0135,dqctcf,dr182s,dqce4s,dqfj4k,dr11p6,dr1cpf,dqc4z7,dqcft7,dr0bwc,dpp8up,dr18zv,dqcr39,dqcz5x,dqcneh,dqckgk,dqcyhe,dqc96t,dqf09g,dqcu6t,dr09m3,dqf4qb,dqf3qq,dqcx8d
2018-01-04 18:00:00,91.267,792.369,768.889,194.056,56.818,236.64,128.271,222.881,73.253,427.905,41.674,272.854,395.381,36.594,833.098,1129.824,80.035,199.368,38.653,64.505,253.341,125.786,168.681,569.034
2018-01-04 19:00:00,95.282,836.09,816.746,187.918,56.865,248.679,133.102,244.32,66.508,436.662,43.132,292.677,419.757,38.037,820.369,1165.016,82.299,191.826,38.747,64.8,267.323,126.365,167.281,612.7
2018-01-04 20:00:00,89.166,818.639,796.34,200.941,54.609,260.04,138.652,245.412,71.767,429.401,42.673,288.04,407.198,42.087,909.749,1033.294,88.584,201.28,40.757,70.041,294.148,135.446,172.688,586.247
2018-01-04 21:00:00,88.012,786.263,768.741,207.121,55.211,270.166,137.965,251.9,80.161,444.654,43.714,268.123,389.553,45.289,919.315,1119.31,90.82,217.957,42.628,77.254,313.14,142.078,179.258,555.169
2018-01-04 22:00:00,95.289,835.713,822.299,212.329,58.628,254.745,144.873,272.34,82.441,459.431,42.314,292.043,416.163,42.519,855.542,1241.98,84.383,217.986,44.163,75.169,334.061,148.779,184.151,595.145
2018-01-04 23:00:00,95.175,861.455,846.686,235.35,64.032,266.305,147.909,289.351,87.763,472.663,41.15,303.036,430.784,43.232,888.34,1187.323,84.022,242.64,46.281,76.032,309.18,155.27,189.442,614.826
2018-01-05 00:00:00,96.873,878.925,866.183,229.977,66.446,284.894,157.042,296.964,84.27,519.996,40.172,309.974,441.122,45.675,975.586,1255.042,84.706,237.528,49.776,78.441,303.077,158.825,197.481,620.402
2018-01-05 01:00:00,94.618,863.119,846.207,224.427,67.199,286.84,162.462,283.433,81.195,483.03,41.348,300.755,424.696,47.765,1024.905,1224.385,86.244,224.744,51.108,79.668,303.957,163.965,204.946,596.952
2018-01-05 02:00:00,99.126,897.633,879.64,236.053,68.31,287.384,168.402,289.225,84.28,465.661,45.136,312.983,435.036,50.894,1048.517,1184.292,93.289,244.279,50.17,85.969,337.044,166.674,210.809,621.508
2018-01-05 03:00:00,99.021,940.955,918.762,222.164,70.976,300.763,172.898,295.429,80.158,507.273,46.18,322.012,458.236,51.539,1099.565,1180.227,95.056,223.121,49.732,87.411,355.787,170.683,220.36,645.806
2018-01-05 04:00:00,100.809,1011.654,990.206,232.953,76.687,311.129,180.529,304.378,85.392,502.413,46.166,343.524,502.688,52.288,1161.418,1275.83,95.951,228.211,51.916,89.558,339.155,180.375,229.553,696.368
2018-01-05 05:00:00,107.751,1012.191,983.944,232.328,80.109,330.898,187.782,318.341,86.481,533.56,48.052,342.928,500.137,55.71,1159.246,1256.382,103.671,234.63,51.599,94.323,322.936,183.11,229.542,685.865
2018-01-05 06:00:00,114.039,967.394,917.734,243.465,71.812,340.952,197.742,330.883,84.279,536.6,48.332,332.238,482.83,57.098,1172.16,1260.396,109.478,253.481,50.601,96.728,325.885,184.398,240.043,642.223
2018-01-05 07:00:00,112.274,986.325,930.811,250.279,68.61,350.879,194.687,332.544,83.814,519.279,51.66,332.997,496.253,55.365,1118.619,1232.423,111.887,260.689,51.164,98.342,331.987,187.432,239.405,657.727
2018-01-05 08:00:00,108.303,1003.794,959.999,235.045,78.66,348.676,184.619,304.373,83.169,513.293,53.514,339.659,502.03,53.515,1052.3,1178.72,110.447,245.052,46.935,98.439,327.116,184.449,236.154,684.38
2018-01-05 09:00:00,97.963,969.545,928.495,215.48,76.799,332.279,186.874,276.105,83.046,538.65,54.01,336.367,494.186,48.9,1037.635,1160.953,108.675,225.12,44.782,90.629,312.85,173.389,226.295,669.652
2018-01-05 10:00:00,93.302,852.563,816.181,209.8,76.172,316.27,181.676,263.717,83.071,512.647,50.114,294.152,436.682,45.325,1022.461,1187.562,103.708,228.705,45.567,84.544,310.532,163.442,218.62,582.982
2018-01-05 11:00:00,90.316,851.003,822.106,189.974,71.542,313.563,173.143,247.28,76.284,475.256,45.547,290.103,439.141,42.544,967.756,1181.4,95.761,208.436,46.443,79.22,297.683,152.268,209.741,592.397
2018-01-05 12:00:00,87.217,866.793,849.968,169.955,67.979,299.295,160.838,223.891,66.3,443.756,42.244,300.147,444.053,38.965,860.052,1141.769,87.507,189.297,42.706,71.579,290.343,148.141,199.072,619.626
2018-01-05 13:00:00,84.927,802.004,782.427,142.627,63.2,281.317,158.57,214.307,56.345,413.118,40.257,275.914,407.025,38.771,757.538,959.245,87.684,158.287,40.223,70.689,291.451,143.691,191.859,573.15
2018-01-05 14:00:00,85.782,726.943,711.083,137.736,62.77,281.544,149.129,183.59,57.15,405.541,40.019,246.288,372.395,37.697,761.574,817.504,85.263,150.433,36.031,69.521,292.154,130.408,179.719,516.695
2018-01-05 15:00:00,85.678,744.079,725.282,139.688,62.478,271.032,147.816,180.001,59.763,388.632,37.802,252.776,381.288,35.721,830.569,876.282,81.157,157.817,33.153,64.41,278.92,122.664,165.698,526.362
2018-01-05 16:00:00,89.589,814.788,792.935,144.043,57.953,264.007,156.148,195.428,58.891,420.26,39.381,277.552,419.128,39.032,871.28,985.671,88.308,163.532,34.925,68.644,277.227,127.6,170.863,574.681
2018-01-05 17:00:00,92.486,838.562,802.366,168.775,59.264,290.685,156.485,205.827,63.424,427.427,42.619,280.713,431.064,43.467,855.617,976.37,94.378,172.574,36.113,77.29,283.363,132.717,178.745,574.193
2018-01-05 18:00:00,93.965,829.052,786.054,178.062,62.627,318.001,155.264,218.862,65.951,426.871,44.924,284.171,419.768,43.122,833.115,966.109,91.325,176.148,37.649,74.376,291.94,133.393,182.53,564.17
2018-01-05 19:00:00,97.183,802.089,755.448,184.782,64.224,329.14,159.567,227.745,62.961,455.665,45.696,278.997,399.077,43.46,846.754,989.756,94.16,183.888,39.028,74.486,309.001,137.282,193.118,546.664
2018-01-05 20:00:00,94.995,817.963,773.242,193.804,64.207,321.476,158.946,236.175,66.112,472.264,44.424,287.23,405.887,45.355,849.712,1008.17,97.321,187.156,40.394,75.693,310.695,144.919,197.631,556.093
2018-01-05 21:00:00,92.489,828.959,791.531,187.074,65.167,325.406,150.301,247.992,70.844,461.249,45.926,283.133,410.023,45.02,875.754,1063.95,91.683,189.948,42.369,76.289,301.309,148.708,199.718,561.651
2018-01-05 22:00:00,90.445,845.191,813.275,190.792,68.033,318.39,154.475,275.509,72.64,459.682,45.57,294.124,417.089,45.957,891.446,1100.713,90.055,190.939,44.15,81.33,304.128,151.401,210.121,577.573
