timestamp,dr0135,dqctcf,dr182s,dqce4s,dqfj4k,dr11p6,dr1cpf,dqc4z7,dqcft7,dr0bwc,dpp8up,dr18zv,dqcr39,dqcz5x,dqcneh,dqckgk,dqcyhe,dqc96t,dqf09g,dqcu6t,dr09m3,dqf4qb,dqf3qq,dqcx8d
2018-01-05 06:00:00,153.748,1267.921,1359.205,296.343,89.136,444.28,253.408,425.811,108.206,702.356,68.73,470.45,668.876,70.585,1746.868,1731.15,134.265,314.736,61.812,128.115,436.267,247.807,296.328,1015.463
2018-01-05 07:00:00,158.841,1342.754,1448.378,318.899,90.389,471.136,261.642,445.538,110.58,720.675,76.689,496.098,718.65,68.99,1799.522,1782.233,139.944,330.988,64.643,134.247,461.145,261.014,307.339,1096.619
2018-01-05 08:00:00,156.453,1397.039,1520.721,306.52,101.609,475.031,254.869,418.854,112.944,720.402,80.373,517.42,734.643,68.132,1769.675,1766.95,138.185,320.811,60.5,136.773,461.257,259.899,313.558,1151.085
2018-01-05 09:00:00,147.078,1372.78,1510.156,285.441,96.946,466.405,259.749,399.638,114.802,758.07,81.051,520.718,728.98,65.955,1784.844,1763.698,139.122,303.037,59.805,133.024,450.846,256.13,301.121,1167.358
2018-01-05 10:00:00,144.135,1255.637,1412.568,278.953,98.367,464.117,257.1,387.666,113.82,739.24,75.01,481.628,680.7,60.65,1761.326,1796.661,134.067,311.155,61.05,129.521,456.807,247.666,293.499,1101.747
2018-01-05 11:00:00,139.758,1257.012,1433.256,257.619,96.197,459.245,246.738,368.862,108.987,708.694,72.403,481.192,692.876,59.767,1693.404,1799.464,124.529,291.073,60.214,120.988,451.417,235.592,284.371,1110.699
2018-01-05 12:00:00,135.36,1270.175,1455.017,234.27,90.218,442.864,232.395,341.503,97.997,672.104,69.725,490.278,690.17,53.742,1585.622,1751.776,118.506,269.223,55.593,114.254,443.952,231.844,275.777,1128.281
2018-01-05 13:00:00,131.567,1199.078,1361.861,204.102,84.038,416.273,226.011,330.196,87.308,629.014,65.955,463.722,642.792,52.322,1430.358,1526.807,113.447,234.541,52.832,113.189,439.609,223.894,263.307,1056.17
2018-01-05 14:00:00,133.555,1114.03,1253.766,195.027,82.053,412.918,213.261,293.626,85.944,607.389,62.628,419.729,598.382,51.139,1407.179,1362.495,112.178,224.003,49.782,108.986,437.675,207.879,245.507,977.913
2018-01-05 15:00:00,131.98,1128.85,1263.184,198.256,79.944,397.912,216.384,293.755,86.383,585.988,59.051,420.692,595.59,48.962,1485.174,1429.955,110.178,227.924,45.228,100.323,420.085,195.183,230.351,992.754
2018-01-05 16:00:00,137.384,1212.999,1345.207,210.095,75.756,393.259,228.229,310.233,84.552,631.583,65.68,453.338,634.026,51.487,1553.736,1569.243,116.962,240.665,47.886,109.146,418.343,200.909,241.424,1045.389
2018-01-05 17:00:00,148.745,1279.799,1427.397,243.43,80.731,428.432,235.039,333.426,92.428,642.703,68.601,475.512,669.749,57.949,1605.849,1636.437,126.264,255.146,54.075,120.222,438.749,213.639,258.355,1093.283
2018-01-05 18:00:00,153.354,1305.34,1442.745,259.843,86.406,469.309,241.106,357.043,99.696,664.994,75.08,485.844,670.251,58.624,1643.753,1659.867,128.961,261.621,58.696,119.107,457.844,219.584,271.081,1096.795
2018-01-05 19:00:00,160.724,1276.928,1421.375,272.047,90.9,480.47,248.83,366.68,98.684,703.184,77.112,486.712,654.615,59.278,1648.535,1689.462,130.953,273.704,56.938,117.927,471.834,224.02,286.469,1071.401
2018-01-05 20:00:00,152.481,1267.202,1412.915,270.724,90.647,469.088,247.063,366.956,100.702,710.312,77.117,481.516,651.527,62.328,1634.783,1679.364,131.572,274.08,60.172,117.94,469.015,227.136,282.729,1063.025
