timestamp,dr0135,dqctcf,dr182s,dqce4s,dqfj4k,dr11p6,dr1cpf,dqc4z7,dqcft7,dr0bwc,dpp8up,dr18zv,dqcr39,dqcz5x,dqcneh,dqckgk,dqcyhe,dqc96t,dqf09g,dqcu6t,dr09m3,dqf4qb,dqf3qq,dqcx8d
2018-01-04 03:00:00,0.011,0.46,3.847,0.079,0.001,0.723,0.024,0.086,0.41,1.139,0.095,0.348,1.515,0.0,4.339,1.454,0.008,0.028,0.0,0.283,0.594,0.089,0.172,5.899
2018-01-04 04:00:00,0.012,0.41,3.862,0.055,0.002,0.72,0.03,0.086,0.406,1.159,0.096,0.341,1.496,0.0,4.248,1.512,0.009,0.039,0.0,0.277,0.56,0.091,0.145,6.015
2018-01-04 05:00:00,0.018,0.465,3.958,0.049,0.002,0.723,0.037,0.082,0.401,1.149,0.097,0.318,1.611,0.001,4.593,1.613,0.001,0.029,0.0,0.277,0.685,0.096,0.151,6.143
2018-01-04 06:00:00,0.025,0.521,4.095,0.049,0.001,0.711,0.032,0.084,0.401,1.226,0.099,0.344,1.593,0.016,4.987,1.686,0.0,0.031,0.0,0.316,0.767,0.118,0.145,6.492
2018-01-04 07:00:00,0.029,0.585,4.262,0.049,0.001,0.758,0.054,0.081,0.41,1.368,0.1,0.416,1.741,0.017,5.739,1.903,0.0,0.037,0.0,0.33,0.374,0.137,0.158,6.992
2018-01-04 08:00:00,0.036,0.584,4.356,0.041,0.0,0.756,0.035,0.079,0.407,1.495,0.105,0.354,1.792,0.018,6.064,2.105,0.0,0.038,0.005,0.386,0.383,0.151,0.154,7.942
2018-01-04 09:00:00,0.076,0.618,4.841,0.039,0.001,0.876,0.04,0.092,0.578,1.567,0.124,0.4,1.925,0.019,6.551,2.74,0.0,0.058,0.0,0.505,0.418,0.149,0.178,9.721
2018-01-04 10:00:00,0.107,0.664,5.204,0.039,0.0,1.069,0.033,0.135,0.719,1.659,0.116,0.471,2.043,0.02,6.841,3.084,0.0,0.069,0.0,0.559,0.445,0.149,0.195,10.845
2018-01-04 11:00:00,0.108,0.738,5.256,0.039,0.0,1.183,0.034,0.105,0.808,1.721,0.086,0.536,2.113,0.022,6.908,3.186,0.0,0.07,0.0,0.574,0.443,0.149,0.252,11.109
2018-01-04 12:00:00,0.121,0.694,5.329,0.043,0.004,1.209,0.035,0.121,0.493,1.597,0.077,0.572,2.138,0.022,6.991,3.21,0.0,0.14,0.0,0.563,0.462,0.156,0.25,10.995
2018-01-04 13:00:00,0.119,0.638,5.252,0.048,0.0,1.096,0.036,0.108,0.528,1.593,0.075,0.578,2.204,0.022,6.877,3.117,0.002,0.185,0.002,0.444,0.476,0.162,0.248,10.069
2018-01-04 14:00:00,0.109,0.716,5.102,0.042,0.0,0.975,0.042,0.103,0.454,1.533,0.072,0.551,2.086,0.023,6.814,2.876,0.0,0.175,0.0,0.437,0.49,0.168,0.226,9.468
2018-01-04 15:00:00,0.111,0.73,4.983,0.055,0.0,0.927,0.053,0.09,0.389,1.402,0.075,0.538,2.026,0.024,6.688,2.671,0.0,0.165,0.0,0.364,0.448,0.148,0.219,9.435
2018-01-04 16:00:00,0.118,0.73,4.93,0.052,0.0,0.784,0.062,0.073,0.443,1.362,0.096,0.469,1.975,0.024,6.367,2.623,0.001,0.111,0.0,0.337,0.39,0.14,0.249,9.367
2018-01-04 17:00:00,0.077,0.635,4.482,0.052,0.001,0.719,0.04,0.112,0.413,1.214,0.103,0.431,1.859,0.011,5.646,2.094,0.002,0.059,0.0,0.315,0.321,0.161,0.251,8.089
2018-01-04 18:00:00,0.055,0.63,4.25,0.052,0.002,0.709,0.044,0.084,0.4,1.192,0.109,0.408,1.734,0.005,5.07,1.696,0.006,0.039,0.0,0.283,0.266,0.091,0.223,7.324
2018-01-04 19:00:00,0.053,0.525,4.135,0.071,0.002,0.704,0.074,0.093,0.395,1.185,0.117,0.347,1.661,0.001,4.9,1.559,0.01,0.039,0.0,0.269,0.259,0.08,0.235,6.83
2018-01-04 20:00:00,0.051,0.51,4.139,0.086,0.002,0.687,0.063,0.134,0.391,1.141,0.15,0.352,1.655,0.0,4.798,1.527,0.004,0.04,0.0,0.296,0.711,0.086,0.211,6.635
2018-01-04 21:00:00,0.043,0.519,4.087,0.066,0.002,0.682,0.056,0.092,0.386,1.116,0.131,0.35,1.613,0.009,4.4,1.419,0.007,0.035,0.0,0.266,0.75,0.114,0.211,6.445
2018-01-04 22:00:00,0.053,0.461,4.105,0.055,0.002,0.693,0.059,0.115,0.382,1.061,0.134,0.313,1.61,0.001,4.167,1.353,0.004,0.044,0.0,0.263,0.621,0.095,0.223,6.206
2018-01-04 23:00:00,0.034,0.402,3.966,0.042,0.001,0.685,0.052,0.085,0.379,1.066,0.134,0.299,1.574,0.0,4.273,1.314,0.014,0.033,0.0,0.271,0.594,0.105,0.198,6.039
2018-01-05 00:00:00,0.029,0.39,3.861,0.037,0.002,0.68,0.05,0.139,0.378,1.049,0.135,0.291,1.531,0.001,4.236,1.118,0.014,0.03,0.0,0.258,0.721,0.095,0.195,5.725
2018-01-05 01:00:00,0.023,0.405,3.765,0.036,0.001,0.672,0.052,0.113,0.376,0.994,0.13,0.288,1.536,0.0,3.904,1.064,0.006,0.044,0.0,0.255,0.564,0.083,0.182,5.591
2018-01-05 02:00:00,0.02,0.386,3.784,0.03,0.001,0.674,0.049,0.075,0.373,0.997,0.132,0.293,1.506,0.0,3.94,1.023,0.006,0.028,0.002,0.252,0.568,0.078,0.177,5.545
2018-01-05 03:00:00,0.018,0.404,3.738,0.051,0.001,0.663,0.049,0.075,0.372,0.973,0.134,0.287,1.538,0.0,3.974,1.014,0.007,0.028,0.0,0.256,0.558,0.075,0.15,5.493
2018-01-05 04:00:00,0.018,0.372,3.764,0.031,0.002,0.657,0.044,0.075,0.37,0.979,0.134,0.27,1.499,0.001,3.988,1.025,0.005,0.028,0.0,0.251,0.528,0.084,0.14,5.461
2018-01-05 05:00:00,0.021,0.387,3.811,0.031,0.001,0.652,0.049,0.074,0.369,1.004,0.134,0.271,1.584,0.002,4.238,1.1,0.001,0.028,0.0,0.251,0.643,0.081,0.143,5.574
2018-01-05 06:00:00,0.019,0.448,3.895,0.034,0.001,0.645,0.05,0.077,0.37,1.038,0.135,0.283,1.584,0.01,4.562,1.195,0.0,0.03,0.0,0.277,0.659,0.109,0.136,5.945
2018-01-05 07:00:00,0.023,0.521,4.082,0.035,0.0,0.685,0.043,0.085,0.378,1.147,0.135,0.357,1.648,0.014,5.33,1.368,0.0,0.036,0.006,0.291,0.33,0.12,0.146,6.258
2018-01-05 08:00:00,0.028,0.496,4.041,0.037,0.0,0.658,0.041,0.068,0.355,1.261,0.141,0.332,1.699,0.015,5.989,1.573,0.0,0.036,0.008,0.327,0.335,0.134,0.144,6.955
2018-01-05 09:00:00,0.063,0.592,4.539,0.038,0.0,0.758,0.033,0.084,0.486,1.322,0.128,0.386,1.824,0.018,6.596,2.285,0.0,0.064,0.007,0.399,0.384,0.133,0.19,8.782
2018-01-05 10:00:00,0.089,0.666,5.005,0.036,0.0,0.862,0.031,0.191,0.629,1.412,0.121,0.473,1.965,0.022,6.947,2.649,0.0,0.102,0.0,0.479,0.398,0.153,0.194,10.099
