timestamp,9qz6pn,9rrdcd,9x2t3j,9x13eq,9x60s5,9x21qy,9x1mpn,9wcmbm,9w8xpz,9wfjdx,9qxrtt,9rpccm,9w8kp9,9qzt9e,9x29ub,9wb606,9x2uud,9x0rm5,9w9vvt,9x08j1,9wbkrt,9x30db,9rpw1y,9x4h7b,9x0s4z,9x0vqq,9qx7cx,9wc1dk,9x26y1
2018-01-04 06:00:00,0.073,26.07,10.879,6.872,1.273,49.37,15.3,3.659,0.636,3.078,8.521,2.87,1.271,2.902,0.132,0.214,0.835,118.423,2.655,14.019,11.707,19.898,9.335,10.634,88.655,4.819,44.785,0.054,43.313
2018-01-04 07:00:00,0.074,26.491,10.885,7.5,1.265,49.771,15.485,3.022,0.658,3.738,10.269,3.022,1.27,2.99,0.197,0.231,0.821,121.534,2.493,14.343,16.021,20.218,9.442,10.972,93.581,5.165,49.524,0.051,42.409
2018-01-04 08:00:00,0.074,26.199,10.376,6.873,1.629,49.814,15.91,3.206,0.618,3.485,14.521,3.223,1.49,3.039,0.474,0.253,0.806,134.803,3.945,12.968,16.354,19.273,9.742,11.087,92.809,5.461,54.391,0.054,49.495
2018-01-04 09:00:00,0.081,25.056,10.438,7.471,1.585,53.607,16.818,3.607,0.659,3.28,15.887,3.753,1.703,3.15,0.273,0.082,0.611,143.306,3.607,13.711,15.868,19.909,9.295,11.201,92.833,5.059,62.809,0.055,50.82
2018-01-04 10:00:00,0.075,23.413,10.284,6.642,1.343,55.619,16.133,2.396,0.825,3.144,12.71,3.808,1.508,3.01,0.305,0.013,0.539,141.986,3.089,11.502,14.198,19.733,9.62,10.695,84.566,4.498,60.918,0.046,49.772
2018-01-04 11:00:00,0.064,21.11,9.783,4.57,0.699,49.549,11.461,1.884,0.587,2.861,9.976,3.386,1.156,2.67,0.275,0.009,0.545,131.877,3.588,8.244,14.891,18.089,8.852,8.352,74.716,3.637,50.53,0.036,40.91
2018-01-04 12:00:00,0.048,17.532,8.087,6.176,0.446,37.339,9.161,1.831,0.278,2.334,6.927,3.039,0.848,2.47,0.185,0.006,0.391,110.958,2.833,6.748,12.364,16.248,9.305,6.905,68.096,3.746,37.275,0.027,30.42
2018-01-04 13:00:00,0.034,15.502,7.046,4.894,0.318,28.831,8.388,1.438,0.188,2.601,4.784,2.557,1.248,2.113,0.136,0.003,0.318,88.113,1.997,4.886,8.217,13.769,7.313,5.784,54.994,3.066,28.471,0.021,25.648
2018-01-04 14:00:00,0.021,12.85,5.836,2.32,0.211,30.034,6.996,0.988,0.125,2.212,3.254,5.954,0.908,1.809,1.112,0.002,0.136,66.994,1.302,3.564,6.297,11.486,5.829,4.272,40.242,2.257,22.07,0.016,19.611
2018-01-04 15:00:00,0.012,10.551,4.972,1.256,0.15,23.693,5.227,1.217,0.083,0.455,2.012,7.103,0.175,1.609,1.238,0.001,0.187,52.772,1.025,3.077,5.331,9.947,4.53,3.142,34.97,1.745,14.333,0.013,16.537
2018-01-04 16:00:00,0.004,9.86,4.089,1.687,0.1,17.786,4.4,0.928,0.052,0.041,0.878,2.599,0.02,1.491,0.502,0.001,0.112,42.561,0.863,2.365,3.947,8.722,3.61,2.311,30.039,1.45,8.764,0.009,13.01
2018-01-04 17:00:00,0.002,10.264,3.299,1.158,0.091,15.071,4.054,0.726,0.021,0.112,0.386,1.199,0.016,1.272,0.244,0.001,0.058,38.979,0.591,2.116,4.807,7.404,3.182,1.872,29.682,1.337,6.685,0.006,11.27
2018-01-04 18:00:00,0.003,10.732,2.875,1.078,0.127,15.105,4.199,1.464,0.011,0.058,0.394,1.08,0.012,1.38,0.158,0.0,0.206,47.751,0.36,2.105,4.235,6.579,3.382,1.479,29.783,1.265,5.546,0.008,13.843
2018-01-04 19:00:00,0.007,13.426,3.615,1.449,0.235,15.4,6.654,1.491,0.02,0.05,0.717,1.248,0.011,1.465,0.113,0.001,0.186,58.001,0.589,3.43,4.987,7.663,4.116,2.105,33.556,1.476,5.789,0.011,18.438
2018-01-04 20:00:00,0.01,15.629,3.853,2.314,0.442,17.71,8.422,1.157,0.034,0.208,1.345,1.38,0.015,1.341,0.12,0.002,0.164,61.22,0.909,5.392,5.316,8.788,4.735,2.865,37.526,2.177,7.064,0.007,21.315
2018-01-04 21:00:00,0.013,15.608,3.665,2.291,0.6,21.641,9.422,1.401,0.107,0.483,2.181,1.763,0.173,1.739,0.249,0.003,0.105,66.777,1.278,6.337,6.215,8.436,6.347,3.147,42.142,2.46,9.041,0.006,23.424
2018-01-04 22:00:00,0.017,16.177,3.963,4.506,0.679,21.236,10.04,1.525,0.135,0.816,2.626,1.797,0.256,2.078,0.315,0.003,0.176,74.339,1.504,6.77,6.03,8.898,7.635,5.331,49.5,2.562,11.746,0.007,22.305
2018-01-04 23:00:00,0.021,17.305,4.456,4.484,0.4,23.69,11.349,1.666,0.179,2.98,2.911,1.733,0.878,2.14,0.474,0.004,0.246,78.389,1.359,7.285,6.984,9.71,7.617,5.872,52.548,2.784,15.367,0.004,21.194
2018-01-05 00:00:00,0.025,17.971,4.997,4.79,0.507,28.062,10.848,1.938,0.248,3.214,3.465,5.962,0.977,1.994,0.476,0.004,0.319,82.828,1.433,6.661,6.578,10.702,7.465,5.984,54.68,3.201,19.876,0.005,22.412
2018-01-05 01:00:00,0.028,17.979,4.879,5.244,0.543,28.184,10.839,2.129,0.211,3.075,4.041,7.471,0.934,2.377,0.358,0.005,0.412,85.844,1.643,7.646,7.466,11.091,8.36,6.939,61.236,3.642,23.298,0.011,24.05
2018-01-05 02:00:00,0.034,18.953,5.532,5.685,0.551,28.828,11.54,2.389,0.253,3.031,4.483,7.326,0.966,2.397,0.5,0.119,0.453,86.906,1.572,8.757,6.658,12.293,8.845,7.039,67.299,3.966,29.78,0.016,25.492
2018-01-05 03:00:00,0.042,20.411,6.051,4.594,0.68,31.318,12.316,2.529,0.369,3.174,5.845,6.651,1.071,2.57,0.617,0.129,0.509,88.316,1.797,9.357,6.676,13.357,8.647,7.658,66.123,4.09,34.586,0.02,27.623
2018-01-05 04:00:00,0.045,20.132,6.714,4.515,0.902,38.937,12.252,2.691,0.394,2.597,5.761,6.352,0.504,2.677,0.688,0.093,0.533,94.173,1.923,10.022,7.577,13.874,8.866,8.218,70.187,4.025,38.453,0.03,31.734
2018-01-05 05:00:00,0.052,20.64,7.284,4.623,1.085,41.991,13.154,3.454,0.409,2.709,5.432,3.48,0.595,2.566,0.263,0.115,0.626,103.193,2.209,10.336,8.193,14.189,9.114,9.4,72.833,4.468,43.532,0.05,34.348
