timestamp,9ruq3f,9rbjp7,c210gm,c20jc4,c20mr5,9pxv8j,9rf7hz,9px9td,9rccc6,9r8qm8,c246qn,9rgm5u,9rekur,c216zt,9r8c22,9rcvfx,9r81hh,9r96zf,9rd7km,9rb9gk,9pzvuq,9rbv5d,9rsmey,9rbz6t,c24fqm,c20gn7,9rbprv,c244mb,c0pfxf,c25e65,c2h1dz,c2hemk,c21bfv,c207nu,9rfws8,c2033v
2018-01-02 00:00:00,15.718,42.984,126.399,17.964,48.107,17.194,23.215,2.855,137.786,55.526,3.1,12.925,6.81,16.038,74.036,17.108,15.113,30.123,5.984,361.67,17.082,66.737,22.751,119.332,3.546,251.785,52.335,0.952,18.256,55.47,14.223,7.084,29.106,175.238,4.239,46.459
2018-01-02 01:00:00,16.469,48.388,136.783,21.998,51.575,19.86,23.352,3.772,137.844,57.823,3.235,12.564,7.657,16.373,79.31,18.562,17.275,32.836,7.058,372.934,18.558,72.087,25.479,128.645,3.655,231.85,54.093,1.022,20.065,53.794,15.161,7.45,28.797,199.239,4.23,51.546
2018-01-02 02:00:00,18.234,49.602,145.685,25.958,53.536,21.548,23.858,4.45,132.225,58.584,3.656,13.419,8.003,15.995,82.59,18.943,20.938,36.363,8.012,385.188,19.122,75.757,27.262,138.284,3.963,228.582,55.822,1.026,20.334,54.472,16.936,7.902,29.337,219.775,3.023,54.506
2018-01-02 03:00:00,18.696,48.607,143.991,25.339,54.094,24.28,23.747,5.412,126.833,60.694,3.427,14.742,8.844,16.02,85.007,19.274,22.02,38.839,8.515,399.252,19.288,74.517,28.624,137.111,4.317,238.344,54.929,0.882,19.861,52.552,17.909,8.411,29.851,229.074,3.017,55.754
2018-01-02 04:00:00,18.691,46.949,145.259,25.746,51.156,24.984,23.503,5.693,126.247,61.152,3.514,14.982,9.587,15.131,74.331,19.294,21.74,37.343,8.994,412.475,19.564,73.048,33.047,140.789,4.579,249.527,50.939,0.416,21.047,52.457,19.238,8.311,29.38,236.068,3.255,55.449
2018-01-02 05:00:00,19.401,51.469,158.212,26.872,49.127,24.283,24.836,6.448,136.371,63.411,3.538,14.778,9.872,13.181,75.559,19.799,23.476,36.321,9.554,433.861,19.899,79.109,35.893,151.999,6.504,272.566,52.168,0.329,22.843,54.373,21.353,8.63,29.472,246.545,3.509,57.331
2018-01-02 06:00:00,19.432,54.478,164.735,27.249,49.565,21.409,25.318,8.978,139.639,68.743,3.563,15.861,12.072,14.896,89.005,19.835,26.034,37.611,9.529,438.605,22.325,87.11,39.513,159.759,6.743,308.269,52.741,0.399,24.79,55.139,21.716,8.772,29.819,267.668,3.777,68.89
2018-01-02 07:00:00,19.509,54.956,171.576,31.275,51.239,25.567,26.005,9.489,139.458,76.18,3.604,16.887,12.966,16.59,71.534,19.71,27.083,37.855,10.292,445.672,26.378,92.677,36.91,171.233,5.96,335.418,57.155,0.451,27.156,61.837,21.526,8.21,32.891,296.374,3.79,76.159
2018-01-02 08:00:00,20.394,56.514,177.438,36.568,51.001,27.599,26.469,8.618,142.146,81.265,3.647,17.455,15.433,14.883,80.726,22.74,30.661,39.833,11.213,472.429,29.935,96.976,39.288,172.155,5.142,352.588,58.556,0.494,26.678,63.991,23.361,10.003,34.159,305.077,3.886,73.745
2018-01-02 09:00:00,21.616,60.884,198.869,36.419,57.145,31.484,27.302,7.481,144.556,95.141,3.509,17.198,15.055,13.425,119.931,23.733,37.84,49.323,10.784,521.856,29.339,107.412,38.635,192.838,5.656,362.838,64.156,0.787,26.349,63.658,25.57,9.891,35.438,306.182,3.965,77.908
2018-01-02 10:00:00,22.975,66.327,203.873,32.004,56.487,33.958,25.635,9.009,147.846,96.966,3.61,20.098,12.567,12.47,108.81,23.058,37.897,47.722,10.5,535.12,32.889,110.261,37.466,199.79,5.226,370.464,69.505,0.682,27.957,65.705,26.286,9.894,38.088,302.701,3.928,74.73
2018-01-02 11:00:00,20.493,68.358,214.817,28.059,58.439,32.586,25.704,8.888,156.213,99.53,3.709,18.311,9.233,14.902,100.799,22.257,37.523,43.706,9.82,515.823,32.09,107.743,35.516,204.211,5.498,386.847,65.605,0.63,27.849,67.137,23.735,9.834,37.609,299.319,5.093,73.411
2018-01-02 12:00:00,15.379,58.844,221.421,25.758,56.425,26.487,26.717,7.571,160.841,93.548,3.633,14.018,7.597,16.318,129.916,21.342,36.6,35.718,7.479,443.816,31.953,105.252,29.098,208.587,5.254,351.521,62.179,0.718,26.562,71.602,17.967,8.077,37.442,277.858,5.172,70.933
2018-01-02 13:00:00,11.492,49.19,189.122,21.768,50.187,18.327,24.819,6.396,157.252,90.3,3.511,10.819,5.825,14.666,122.852,21.05,33.126,30.034,5.308,378.385,29.105,81.908,24.344,179.834,5.282,311.601,61.392,1.799,20.321,69.944,13.647,6.188,37.327,241.659,4.882,67.557
2018-01-02 14:00:00,8.869,38.877,160.021,17.243,41.732,17.115,23.957,4.892,151.752,78.248,3.674,8.993,4.026,17.346,81.864,21.118,25.628,28.503,3.667,335.821,25.489,58.824,19.611,153.084,6.049,285.163,47.303,1.486,15.025,61.188,11.614,5.061,38.345,198.992,4.742,59.929
2018-01-02 15:00:00,7.193,32.966,126.089,15.088,33.222,14.66,25.602,3.994,160.15,69.424,3.578,6.528,2.483,18.914,53.664,21.552,21.984,22.04,2.258,302.198,19.502,48.186,15.855,123.265,7.306,286.303,36.138,1.331,12.949,59.855,11.909,4.794,37.534,170.885,4.397,50.666
